school_code,latitude,longitude,school_class,operation_type,highschool_type,gender,foundation_date,address_by_law
S010000570,37.57598593,126.9528402,high,public,objective,both,1992.3.1,1141010900
S010000571,37.563616499999995,127.08917009999999,high,private,objective,both,1983.10.7,1121510100
S010000572,37.61343608,127.01344820000001,high,private,objective,both,1984.3.4,1129013300
S010000573,37.55413149,126.8333317,high,private,objective,both,1991.9.11,1150010600
S010000574,37.64528363,127.0519514,high,private,objective,both,1993.10.5,1132010700
S010000575,37.56499452,126.9700618,high,private,objective,female,1991.9.11,1114016800
S010000576,37.54813415,127.15722029999999,high,private,objective,both,1990.3.1,1174010300
S010000577,37.48069615,127.08433149999999,high,public,objective,both,1994.1.4,1168011400
S010000578,37.57555541,126.8158624,high,public,specialized,both,1994.1.5,1150010900
S010000579,37.63316347,127.07456,high,public,specialized,both,1957.2.15,1135010400
S010000477,37.49306832,126.9155129,high,public,general,female,1946.6.10,1159010900
S010000478,37.68293167,127.0533077,high,public,autonomous,both,2002.3.1,1135010500
S010000479,37.49040312,127.0523128,high,private,general,female,1906.5.22,1168011800
S010000480,37.55087275,126.94575959999999,high,private,autonomous,male,1946.8.28,1144010800
S010000481,37.59335787,126.903999,high,private,general,male,1897-10-10,1138010900
S010000482,37.50783886,126.9288331,high,private,general,female,1903.10.31,1159010800
S010000483,37.543325,126.9701672,high,private,general,female,1953.6.8,1117011100
S010000484,37.47854994,126.9175132,high,public,general,both,1986.12.17,1162010200
S010000485,37.51261089,126.8737362,high,public,general,both,1986.12.17,1147010100
S010000486,37.62840477,127.0276808,high,private,autonomous,male,1966.10.13,1130510100
S010000487,37.48293174,127.03288640000001,high,public,general,both,1990.1.20,1165010800
S010000488,37.53485024,126.8868481,high,private,autonomous,male,1905.5.12,1147010200
S010000591,37.56850068,127.01729170000002,high,public,specialized,both,1944.4.1,1114016300
S010000592,37.54048786,127.0513337,high,public,specialized,both,1998.3.1,1120011500
S010000593,37.49158299,127.1426534,high,public,specialized,both,1991.3.1,1171011300
S010000594,37.48609632,127.0638047,high,private,objective,both,1924.3.1,1168010300
S010000595,37.59833062,126.9181588,high,private,specialized,both,1970.1.30,1138010700
S010000596,37.56918699,126.8503868,high,private,specialized,male,1953.4.9,1150010400
S010002268,37.63220051,127.03670819999999,middle,public,,both,1992.3.1,1130510200
S010002269,37.60661327,127.001939,middle,public,,both,1984.3.3,1129013300
S010002270,37.59147451,127.0083108,middle,public,,male,1960.2.19,1129010400
S010002271,37.6566057,127.0106736,middle,private,,male,1956.3.5,1130510400
S010002273,37.607806,127.0663807,middle,public,,both,1982.12.9,1129013900
S010002274,37.59366975,127.02336559999999,middle,private,,female,1936.4.28,1129010300
S010002275,37.62077743,127.02452749999999,middle,private,,female,1960.1.14,1130510100
S010002276,37.63663149,127.0336597,middle,public,,both,2000.11.25,1130510200
S010002277,37.63096396,127.01059099999999,middle,public,,both,1972.6.3,1130510300
S010002278,37.62801769,127.0284273,middle,private,,male,1966.10.13,1130510100
S010002279,37.61437718,127.02760390000002,middle,private,,both,1969.1.15,1130510100
S010002280,37.58837071,127.02446770000002,middle,private,,male,1946.10.12,1129012200
S010002281,37.60671251,127.04816809999998,middle,public,,both,1986.1.29,1129013700
S010002282,37.64370939,127.01009599999999,middle,public,,both,1986.1.29,1130510300
S010002283,37.61140301,127.04135330000001,middle,public,,both,1984.12.8,1129013800
S010002284,37.59296625,127.03237279999999,middle,public,,both,1980.4.9,1129013500
S010002285,37.61326163,127.036282,middle,private,,female,1972.10.10,1130510100
S010002286,37.58196256,127.0116438,middle,private,,female,1945.10.5,1129011200
S010002287,37.59382476,127.0027003,middle,private,,male,1954.4.12,1129010100
S010002288,37.63246692,127.01022579999999,middle,public,,both,1970.10.10,1130510300
S010002336,37.59096441,127.0013676,middle,private,,male,1885-05-09,1111016900
S010002337,37.55827803,127.02019309999999,middle,public,,female,1968.8.6,1114016200
S010002338,37.55640804,127.0170862,middle,private,,male,1956.2.28,1114016200
S010002339,37.57310947,126.96175290000001,middle,private,,male,1938.4.5,1111018100
S010002340,37.57796988,126.98192350000001,middle,private,,female,1920.4.19,1111014500
S010002341,37.56509311,126.9972317,middle,public,,both,1910.4.13,1114013400
S010002342,37.58565666,127.0025638,middle,private,,male,1907.9.8,1111016900
S010002343,37.54989836,126.9638875,middle,private,,male,1955.3.17,1117010800
S010002344,37.57946741,126.9669334,middle,private,,female,1898-10-02,1111011300
S010002345,37.5425255,126.98440159999998,middle,private,,female,1907.10.10,1117010200
S010002346,37.60276829,126.9541291,middle,private,,female,1966.11.17,1111018500
S010002350,37.54248273,126.965997,middle,public,,both,1951.9.1,1117011100
S010002351,37.53462316,126.9544511,middle,private,,female,1957.5.25,1117011800
S010002352,37.50830168,126.9289229,middle,private,,female,1903.10.31,1159010800
S010002353,37.54294601,126.96958959999999,middle,private,,female,1946.8.17,1117011100
S010002354,37.52400986,126.99953810000001,middle,private,,male,1907.5.15,1117013600
S010002355,37.52100291,126.9762125,middle,public,,both,1968.11.1,1117012900
S010002356,37.54600281,126.98097630000001,middle,public,,male,1945.9.9,1117010200
S010002357,37.55288011,127.0056314,middle,public,,both,1968.8.6,1114016200
S010002358,37.55316618,127.0062084,middle,private,,male,1947.8.25,1114016200
S010002359,37.58617083,126.98685790000002,middle,private,,both,1908.6.20,1111014800
S010002360,37.56596376,126.97004879999999,middle,public,,female,1945.11.30,1114016700
S010002361,37.58916985,126.97109590000001,middle,public,,male,1952.2.1,1111010100
S010002362,37.52423618,126.99202140000001,middle,public,,both,1972.12.29,1117013300
S010002363,37.56551908,127.01151259999999,middle,private,,male,1948.9.1,1114016200
S010002364,37.55360775,126.9628071,middle,private,,male,1947.6.24,1114017400
S010004058,37.52226989,127.13046399999999,middle,public,,both,1971.1.13,1171011100
S010005180,37.61592288,127.0155274,middle,public,,both,2003.1.6,1130510100
S010005210,37.64989011,127.0718351,middle,public,,both,2004.3.1,1135010600
S010005211,37.49277532,126.9481826,middle,public,,both,2004.3.1,1162010100
S010005212,37.54335375,127.04856869999999,middle,public,,both,2003.12.30,1120011400
S010005240,37.56873149,127.0418999,middle,public,,both,2005.3.1,1120010500
S010005271,37.59470879,127.0249324,middle,public,,both,2006.3.1,1129010300
S010005286,37.54504902,127.09834850000001,middle,public,,both,2005.12.29,1121510400
S010005287,37.55447023,126.87068740000001,middle,public,,both,2005.12.29,1150010100
S010005289,37.65220569,127.01837739999999,middle,public,,both,2006.3.1,1132010500
S010005366,37.57887835,126.88801219999999,middle,public,,both,2007.3.1,1144012700
S010005497,37.548913,126.8236662,middle,public,,both,2008.3.1,1150010600
S010005510,37.64382555,126.9258041,middle,public,,both,2008.9.1,1138011400
S010005515,37.52690224,126.87262209999999,middle,public,,both,2009.3.1,1147010200
S010005516,37.62333504,127.01251380000001,middle,public,,both,2009.3.1,1130510100
S010005519,37.59273522,126.95204299999999,middle,public,,both,2010.3.1,1141011100
S010005520,37.4804857,127.12777630000001,middle,public,,both,2009.3.1,1171010900
S010005526,37.5554045,127.1750136,middle,public,,both,2012.3.1,1174011000
S010005540,37.56946229,127.1779013,middle,public,,both,2010.3.1,1174011000
S010005561,37.63281492,126.9307467,middle,public,,both,2010.3.1,1138011400
S010005569,37.55498958,126.9390499,middle,public,,both,2009.3.1,1144011000
S010005571,37.48254706,126.83758519999999,middle,public,,both,2013.3.1,1153011100
S010005592,37.57539248,126.90984499999999,middle,public,,both,2013.3.1,1141011900
S010005595,37.61417475,127.01767109999999,middle,public,,both,2012.3.1,1129013400
S010005596,37.56790712,126.82138810000001,middle,public,,both,2015.1.9,1150010500
S010005612,37.60834499,127.03148370000001,middle,public,,both,2011.1.13,1129013600
S010005829,37.47186015,127.092308,middle,public,,both,2012.12.27,1168011200
S010006041,37.47769454,127.1397415,middle,public,,both,2014.3.1,1171010900
S010006334,37.4519818,127.054783,middle,public,,both,2018.2.8,1165011100
S000003540,37.47642432,127.051273,high,national,objective,both,1972.7.11,1168010300
S000003561,37.59338533,127.03825220000002,high,national,general,both,1946.9.1,1129013500
S000005401,37.44637005,126.9064871,high,national,objective,both,1960.5.13,1154510300
S010000370,37.50123222,127.11690420000001,high,public,general,both,1988.12.23,1171010700
S010000371,37.55025248,127.1610642,high,private,general,both,1984.12.17,1174010300
S010000372,37.53674853,126.86628629999998,high,private,general,male,1983.11.1,1147010200
S010000373,37.48495285,127.05921809999998,high,public,general,both,1987.5.12,1168010300
S010000580,37.62079058,127.0562873,high,private,specialized,male,1934.5.20,1135010200
S010000581,37.49562483,127.0576122,high,private,specialized,male,1947.11.3,1168010600
S010000582,37.49029395,126.8371091,high,private,specialized,both,1994.10.5,1153010800
S010000583,37.54692404,126.9480356,high,private,specialized,both,1955.1.12,1144010900
S010000584,37.56893352,126.84753529999999,high,private,general,male,1953.5.19,1150010400
S010000585,37.54764081,127.01064850000002,high,public,specialized,both,1991.10.30,1120011300
S010000586,37.54854426,127.1692477,high,private,specialized,both,1983.12.26,1174010300
S010000587,37.65904944,127.0790031,high,private,specialized,both,1994.3.1,1135010600
S010000588,37.50125175,126.9223834,high,public,specialized,both,1899-05-05,1159010800
S010000589,37.53872704,126.9906121,high,private,specialized,both,1975.10.4,1117013000
S010000590,37.60730864,127.0324761,high,public,objective,both,1964.1.8,1129013600
S020000815,35.22241399,129.0924728,elementary,public,,both,1977.12.30,2641010900
S020000816,35.20714471,129.1062241,elementary,public,,both,1987.3.1,2626010100
S020000817,35.20803449,129.0830561,elementary,public,,both,1917.5.5,2626010700
S020000818,35.21187669,129.10091609999998,elementary,public,,both,1985.1.26,2626010100
S020000819,35.20802712,129.0966625,elementary,public,,both,1983.1.27,2626010100
S020000820,35.20343708,129.0727615,elementary,public,,both,1984.3.1,2626010800
S020000821,35.23338462,129.09365929999998,elementary,public,,both,1969.2.7,2641010900
S020000822,35.20080376,129.0545371,elementary,public,,both,1977.9.1,2626010900
S020000823,35.22010959,129.1047848,elementary,public,,both,1984.1.30,2641011000
S020000824,35.21927008,129.0976669,elementary,public,,both,1980.5.6,2641011000
S010000597,37.52430312,126.9671858,high,public,specialized,both,1963.5.18,1117012800
S010000598,37.48791416,126.8233682,high,private,specialized,both,1964.12.29,1153011200
S010000599,37.64217644,127.0620111,high,private,specialized,both,1992.10.30,1135010600
S010000600,37.63207948,127.0560862,high,private,specialized,both,1963.12.14,1135010200
S010000601,37.56537604,127.0116174,high,private,specialized,male,1945.9.1,1114016200
S010000602,37.58521558,127.0700007,high,public,specialized,both,1997.12.20,1123010900
S010000603,37.58846775,126.97029669999999,high,public,specialized,both,1923.2.6,1111010100
S010000604,37.557162100000006,126.96677269999999,high,private,specialized,female,1992.12.29,1114017300
S010000605,37.59318716,127.00669409999999,high,private,specialized,female,1942.6.17,1129010100
S010000606,37.5592845,127.15803030000001,high,private,specialized,both,1961.12.15,1174010200
S010000607,37.47240474,126.9506004,high,private,specialized,female,1926.9.29,1162000000
S010000608,37.62033713,126.91212920000001,high,private,specialized,female,1985.1.8,1138010400
S010000609,37.55059239,127.1421023,high,private,general,both,1976.12.28,1174010900
S010000610,37.53846988,126.85726159999999,high,private,specialized,female,1978.1.30,1150010300
S010000611,37.47658804,126.9448543,high,private,specialized,both,1952.6.10,1162010100
S010000612,37.50181658,127.11436,high,private,specialized,female,1956.3.16,1171010400
S010000613,37.58595808,127.0407595,high,private,specialized,female,1956.2.23,1123010300
S010000614,37.58174873,127.057254,high,private,specialized,female,1956.3.28,1123010400
S010000615,37.56273392,126.91967949999999,high,private,specialized,female,1992.7.27,1144012400
S010000616,37.61886214,126.90842649999999,high,private,specialized,female,1994.10.5,1138010400
S010000617,37.56564434,127.0131717,high,public,specialized,female,1961.3.3,1114016200
S010000618,37.65558838,127.02662820000002,high,private,specialized,female,1974.12.27,1132010500
S010000619,37.65273814,127.083205,high,private,specialized,female,1992.10.7,1135010600
S010000620,37.60943320000001,126.91587309999998,high,private,specialized,female,1993.9.26,1138010500
S010000622,37.54968747,126.8283115,high,private,objective,both,1991.11.7,1150010600
S010000625,37.60569641,126.96890970000001,high,private,objective,both,1953.3.21,1111018300
S010000626,37.55010302,127.0877027,high,private,objective,both,1974.12.1,1121510200
S010000628,37.55802536,126.85252870000001,high,private,specialized,female,1972.10.2,1150010200
S010000629,37.59746161,127.0199462,high,private,specialized,both,1956.2.21,1129010300
S010000630,37.48823521,126.9433831,high,private,specialized,both,1978.3.15,1162010100
S010000631,37.46577693,126.9247246,high,private,specialized,both,1905.10.10,1162010200
S010000632,37.50001841,126.8274173,high,private,specialized,female,1965.12.5,1153010900
S010000633,37.55670064,127.0174652,high,private,specialized,both,1956.2.28,1114016200
S010000634,37.58137766,126.98787639999999,high,private,specialized,both,1925.4.18,1111014800
S010000635,37.51111956,126.83520490000001,high,private,specialized,female,1980.9.26,1129000000
S010000636,37.55545857,127.04214250000001,high,public,specialized,both,1910.4.13,1120010700
S010000637,37.66342759,127.0476788,high,public,specialized,both,1983.12.26,1132010600
S010000638,37.61383099,126.9246425,high,private,specialized,female,1921.6.3,1138010600
S010000639,37.46644063,126.93272479999999,high,private,objective,female,1991.3.1,1162010200
S010000640,37.49721807,127.1383815,high,private,autonomous,male,1908.6.8,1171011200
S010000641,37.50374092,126.8282007,high,private,specialized,both,1972.3.5,1153010900
S010000642,37.5373982,126.8257662,high,public,specialized,both,1984.2.17,1147010300
S010000644,37.57951723,127.0127598,high,private,specialized,female,1966.12.8,1111017400
S010000645,37.62089331,127.02447099999999,high,private,specialized,female,1960.2.19,1130510100
S010000646,37.56987755,126.8174373,high,private,specialized,both,1987.1.9,1150010900
S010000647,37.60652203,127.1053983,high,private,specialized,female,1997.9.2,1126010500
S010000649,37.62988066,127.04866559999999,high,private,specialized,female,1968.3.1,1135010200
S010000650,37.60392624,127.1049794,high,private,specialized,female,1969.1.10,1126010500
S010000651,37.63020748,127.0750741,high,private,specialized,both,1968.3.2,1135010300
S010000655,37.54913882,126.8327494,high,private,specialized,female,1987.1.8,1150010600
S010000656,37.55711546,126.988252,high,private,specialized,both,1952.5.20,1114014200
S010000657,37.46966285,126.9883284,high,public,specialized,both,1994.1.5,1165010100
S010000658,37.54278138,126.96704840000001,high,public,specialized,both,1899-06-24,1117011100
S010000659,37.62755921,126.9235283,high,private,specialized,both,1974.4.29,1138010300
S010000662,37.55178983,126.9520321,high,private,specialized,both,1994.10.5,1144010100
S010005181,37.68533755,127.05046019999999,high,public,general,both,2003.1.6,1132010800
S010005182,37.50831315,127.120799,high,public,general,both,2003.3.1,1171011100
S010005204,37.605008899999994,127.09265309999999,high,public,general,both,2004.3.1,1126010200
S010005205,37.65902067,127.0506763,high,public,general,both,2002.5.27,1132010700
S010005206,37.68652731,127.0430538,high,public,general,both,2003.12.30,1132010800
S010005208,37.56274214,126.84490190000001,high,public,autonomous,both,2004.3.1,1150010200
S010005209,37.54391281,127.04747140000002,high,public,autonomous,both,2004.5.6,1120011400
S010005261,37.53372028,126.8949169,high,public,general,both,2005.1.5,1156012800
S010005262,37.63156896,127.04867150000001,high,public,general,both,2005.1.5,1135010200
S010005263,37.64876781,127.080233,high,public,general,both,2005.3.1,1135010600
S010005270,37.56031757,126.86377979999999,high,public,general,both,2006.3.1,1150010400
S010005285,37.52383705,126.8599367,high,public,general,both,2006.1.5,1147010100
S010005288,37.65291761,127.01801909999999,high,public,general,both,2005.12.29,1132010500
S010005364,37.61543287,127.0860371,high,public,autonomous,both,2003.12.19,1126010400
S010005365,37.58138321,126.88382730000001,high,public,autonomous,both,2007.1.4,1144012700
S010005494,37.59120677,126.99617340000002,high,public,objective,both,2007.7.19,1111017000
S010005498,37.48467577,127.1271371,high,public,general,both,2007.11.1,1171010800
S010005500,37.49617159,126.8275477,high,public,objective,both,2008.3.1,1153010900
S010005501,37.50220279,126.87444579999999,high,public,autonomous,both,2008.3.1,1153010200
S010005518,37.61603925,127.02013329999998,high,public,general,both,2011.3.1,1130510100
S010005521,37.51396216,126.8819436,high,public,general,both,2009.3.1,1153010100
S010005522,37.56379424,127.1777631,high,public,general,both,2010.3.1,1174011000
S010005523,37.54760601,127.03801909999999,high,public,general,both,2009.3.1,1120011400
S010005524,37.48106969,127.12903429999999,high,public,general,both,2010.3.1,1171010900
S010005525,37.64314467,126.92451559999999,high,public,general,both,2009.3.1,1138011400
S010005528,37.49233121,126.95033390000002,high,public,general,both,2012.3.1,1162010100
S010005530,37.62934573,126.9184892,high,public,general,both,2011.3.1,1138011400
S010005536,37.58123233,127.05667209999999,high,private,general,female,2008.3.1,1123010400
S010005541,37.62411682,127.0121354,high,public,autonomous,both,2009.3.1,1130510100
S010005563,37.55611814,127.13579979999999,high,public,general,both,2011.3.1,1174010700
S010005566,37.51441072,127.08249579999999,high,public,general,both,2012.3.1,1171010100
S010005573,37.58647725,127.06854640000002,high,public,general,both,2012.1.6,1123010900
S010005582,37.54968985,126.8248597,high,public,general,both,2009.3.1,1150010600
S010005583,37.6090751,126.9057368,high,public,general,both,2009.3.1,1138010500
S010005584,37.50008478,126.83255690000001,high,private,objective,both,1966.3.6,1153010900
S010005591,37.57416415,126.90953020000002,high,public,general,both,2013.3.1,1141011900
S010005616,37.64130051,126.93706170000002,high,private,autonomous,both,2009.8.21,1138011400
S010006381,37.55332515,127.0239058,high,public,general,both,2017.3.1,1120010900
S010006382,37.56665607,127.02702839999999,high,public,general,both,2017.3.1,1120010200
S020001271,35.16801541,128.9829111,elementary,public,,both,1918.4.1,2653010300
S020001273,35.17371066,128.9786754,elementary,public,,both,1979.12.29,2653010100
S020001275,35.15752091,128.98205520000002,elementary,public,,both,1984.3.30,2653010500
S020001279,35.25044663,129.0152805,elementary,public,,both,1995.3.2,2632010100
S020001280,35.2002579,129.0083611,elementary,public,,both,2001.3.1,2632010500
S020001281,35.08186009,128.8783015,elementary,public,,both,1941.6.10,2644011700
S020001282,35.20612836,129.0112207,elementary,public,,both,1991.5.17,2632010400
S020001283,35.20968043,129.01864469999998,elementary,public,,both,1987.2.3,2632010400
S020001284,35.1290411,128.9741927,elementary,public,,both,1979.12.29,2653010800
S020001285,35.23146368,129.0176128,elementary,public,,both,1999.3.1,2632010200
S020001286,35.22881779,129.0089926,elementary,public,,both,2002.3.1,2632010200
S020001287,35.15346255,129.00086629999998,elementary,public,,both,1988.3.1,2653010600
S020001288,35.14560142,129.012574,elementary,public,,both,1983.5.9,2653010600
S020001289,35.16576022,128.9778323,elementary,public,,both,1997.4.14,2653010400
S020001290,35.05194734,128.83113559999998,elementary,public,,both,1931.5.4,2644011900
S020000625,35.10384994,129.029845,elementary,public,,both,1998.9.1,2611011900
S020000626,35.10468298,129.0337273,elementary,private,,both,1965.3.10,2611011600
S020000628,35.14831691,129.0968809,elementary,public,,both,2001.3.1,2629010600
S020000629,35.13705916,129.0923796,elementary,public,,both,1933.4.1,2629010600
S020000630,35.12879039,129.1003432,elementary,public,,both,1980.5.10,2629010600
S020000632,35.12486254,129.037691,elementary,public,,both,1996.4.20,2617010200
S020000633,35.12123895,129.08371599999998,elementary,public,,both,1981.5.27,2629011100
S020000634,35.11429749,129.0825604,elementary,public,,both,1939.4.13,2629011100
S020000635,35.14503077,129.0727598,elementary,public,,both,1966.10.28,2629010900
S020000637,35.11814236,129.1059777,elementary,public,,both,1981.12.22,2629010700
S020000638,35.13916157,129.0502095,elementary,public,,both,1956.4.1,2617000000
S020000639,35.105905,129.024219,elementary,public,,both,1953.7.9,2611012000
S020000640,35.11148134,129.0360304,elementary,public,,both,1895-05-23,2611010100
S020000641,35.12863907,129.1143521,elementary,public,,both,2001.9.1,2629010700
S020000642,35.27317183,129.09544499999998,elementary,private,,both,1900.1.1,2641010300
S020000643,35.12635123,129.0917691,elementary,public,,both,1966.3.7,2629010600
S020000644,35.13497414,129.0584164,elementary,public,,both,1946.4.7,2617010400
S020000645,35.14324739,129.0691191,elementary,public,,both,1952.4.6,2629010900
S020000646,35.13061711,129.07206670000002,elementary,public,,both,1992.5.6,2629011000
S020000647,35.134524,129.04285929999998,elementary,public,,both,1955.4.28,2617010200
S020000648,35.13151968,129.0462182,elementary,public,,both,1935.4.1,2617010200
S020000649,35.12902017,129.07802479999998,elementary,public,,both,1983.1.22,2629011000
S020000650,35.13915063,129.0816638,elementary,public,,both,1975.3.1,2629010600
S020000651,35.11696522,129.09448319999998,elementary,public,,both,1965.6.15,2629010800
S020000652,35.11636943,129.1158439,elementary,public,,both,1978.12.20,2629010700
S020000654,35.12272447,129.1090233,elementary,public,,both,1963.12.15,2629010700
S020000655,35.12550597,129.0760779,elementary,public,,both,1959.4.1,2629011000
S020000656,35.10987611,129.1150548,elementary,public,,both,1989.1.20,2629010700
S020000657,35.13727969,129.0523602,elementary,public,,both,1953.6.30,2617010400
S020000660,35.11625976,129.0363788,elementary,public,,both,1937.4.10,2617010100
S020000800,35.2960085,129.1110997,elementary,public,,both,1946.4.30,2641010100
S020000801,35.21527527,129.0920637,elementary,public,,both,1986.1.29,2626010700
S020000802,35.25383787,129.0870297,elementary,public,,both,1980.12.30,2641010700
S020000803,35.20282225,129.06451189999999,elementary,public,,both,1972.3.2,2626010800
S020000804,35.21939638,129.1092759,elementary,public,,both,1946.6.1,2641011000
S020000805,35.25063811,129.0579854,elementary,public,,both,1937.3.21,2641011300
S020000806,35.24111455,129.0920128,elementary,public,,both,1999.3.1,2641010900
S020000807,35.22771709,129.08419320000002,elementary,public,,both,1947.6.3,2641010800
S020000808,35.19912390000001,129.0883399,elementary,public,,both,1980.12.26,2626010400
S020000809,35.26257097,129.088889,elementary,public,,both,1987.3.1,2641010400
S020000810,35.20719446,129.0764941,elementary,public,,both,1983.3.1,2626010800
S020000811,35.20442117,129.0896905,elementary,public,,both,1907.4.1,2626010500
S020000812,35.20341026,129.06017549999999,elementary,public,,both,1985.3.1,2626010800
S020000813,35.24785274,129.09935090000002,elementary,private,,both,1965.1.14,2641010900
S020000814,35.21165604,129.10759209999998,elementary,public,,both,1975.3.1,2641011000
S020001678,35.2791826,129.2311662,elementary,public,,both,1927.4.23,2671031031
S020001680,35.19983701,129.11978,elementary,public,,both,1946.9.1,2635010300
S020001681,35.34632701,129.2537695,elementary,public,,both,1922.3.31,2671025328
S020001682,35.18608389,129.12765420000002,elementary,public,,both,1982.4.28,2635010400
S020001683,35.32299274,129.1717803,elementary,public,,both,1928.4.15,2671025628
S020001684,35.17587781,129.1749922,elementary,public,,both,1996.9.1,2635010700
S020001685,35.16870359,129.1840473,elementary,public,,both,1996.9.1,2635010700
S020001686,35.31188077,129.2403654,elementary,public,,both,1943.3.22,2671025321
S020000825,35.21495006,129.0952801,elementary,public,,both,1993.3.1,2641011000
S020000826,35.2003108,129.08037530000001,elementary,public,,both,1986.4.25,2626010600
S020000827,35.19165946,129.10815970000002,elementary,public,,both,1984.3.1,2626010200
S020000828,35.20195755,129.10353659999998,elementary,public,,both,1975.3.1,2626010100
S020000829,35.19390304,129.09404550000002,elementary,public,,both,1998.9.1,2626010400
S020000830,35.19790151,129.0695558,elementary,public,,both,1984.3.30,2626010900
S020000831,35.21232249,129.0739442,elementary,public,,both,1967.2.28,2626010800
S020000832,35.24813239,129.086104,elementary,public,,both,1983.8.24,2641010700
S020000833,35.24093875,129.08266170000002,elementary,public,,both,1977.8.10,2641010800
S020000834,35.27268313,129.0918887,elementary,public,,both,1908.5.1,2641010300
S020000835,35.22728305,129.0966042,elementary,public,,both,1984.1.30,2641010900
S020000836,35.20191927,129.1125376,elementary,private,,both,1965.1.27,2626010100
S020000989,35.15405498,129.0442979,elementary,public,,both,1973.3.1,2623011000
S020000990,35.14697389,129.03683909999998,elementary,public,,both,1979.5.7,2623011000
S020000991,35.15328554,129.03564599999999,elementary,public,,both,1948.11.1,2623011000
S020000992,35.14885285,129.0249932,elementary,public,,both,1977.9.1,2623011000
S020000993,35.15420697,129.0199404,elementary,public,,both,1967.4.24,2623011100
S020000995,35.15601169,129.0161976,elementary,public,,both,1997.9.1,2623011100
S020000996,35.16492078,129.0286118,elementary,public,,both,1995.3.1,2623011100
S020000997,35.15851466,129.0265888,elementary,public,,both,1989.1.25,2623011100
S020000998,35.15835716,129.020604,elementary,public,,both,1984.1.25,2623011100
S020000999,35.17780628,129.0667927,elementary,public,,both,1946.6.1,2647010100
S020001000,35.19710960000001,129.0768469,elementary,public,,both,1979.5.10,2647010100
S020001001,35.18683477,129.1099117,elementary,public,,both,1985.3.1,2647010200
S020001002,35.19421004,129.0696067,elementary,public,,both,2002.3.1,2647010100
S020001003,35.16406207,129.04069779999998,elementary,public,,both,1952.4.1,2623010900
S020001004,35.16138717,129.0349125,elementary,public,,both,1982.1.1,2623010900
S020001005,35.178089299999996,129.0907928,elementary,public,,both,1980.3.1,2647010200
S020001006,35.15274493,129.0690211,elementary,private,,both,1962.10.11,2623010200
S020001007,35.17282143,129.0311777,elementary,public,,both,1985.3.1,2623010900
S020001008,35.16711262,129.0352077,elementary,public,,both,1976.3.1,2623010900
S020001010,35.15031849,129.0559106,elementary,public,,both,1907.9.7,2623010400
S020001011,35.16477671,129.048779,elementary,public,,both,1972.1.3,2623010800
S020001012,35.15495179,129.05343100000002,elementary,public,,both,1966.3.1,2623010300
S020001013,35.14901723,129.0491815,elementary,public,,both,1962.11.1,2623010400
S020001014,35.15102677,129.0675558,elementary,public,,both,1945.4.1,2623010200
S020001015,35.14528651,129.0619249,elementary,public,,both,1960.9.13,2623010400
S020001016,35.16366123,129.0665907,elementary,public,,both,1971.3.1,2623010200
S020001017,35.16432312,129.0568154,elementary,public,,both,1924.4.7,2623010500
S020001018,35.17120104,129.0811939,elementary,public,,both,1975.11.20,2623010100
S020001019,35.17006336,129.0661278,elementary,public,,both,1984.3.1,2623010100
S020001020,35.17507294,129.0712023,elementary,public,,both,1955.4.1,2623010100
S020001021,35.18435621,129.0880441,elementary,public,,both,1978.12.20,2647010200
S020001022,35.17098606,129.0926285,elementary,public,,both,1972.9.16,2647010200
S020001023,35.17806984,129.08411840000002,elementary,public,,both,1962.3.9,2647010200
S020001024,35.1903283,129.086181,elementary,public,,both,1985.4.25,2647010200
S020001025,35.19221348,129.0935331,elementary,public,,both,1984.1.30,2647010200
S020001026,35.18409007,129.0956079,elementary,public,,both,1983.1.27,2647010200
S020001027,35.18424152,129.07853300000002,elementary,public,,both,1967.8.9,2647010200
S020001028,35.17221575,129.05234380000002,elementary,public,,both,1962.3.1,2623010600
S020001029,35.18606382,129.1002498,elementary,public,,both,1977.8.10,2647010200
S020001030,35.17688064,129.0465847,elementary,public,,both,1983.3.1,2623010700
S020001251,35.2422077,129.02299720000002,elementary,public,,both,1996.3.1,2632010200
S020001031,35.15973773,129.0631048,elementary,public,,both,1956.4.1,2623010200
S020001032,35.14551172,129.0187196,elementary,public,,both,1975.3.1,2623011100
S020001033,35.14689212,129.0206157,elementary,public,,both,1984.1.31,2623011100
S020001034,35.19237169,129.0655653,elementary,public,,both,1964.6.1,2647010100
S020001035,35.18035774,129.0539727,elementary,public,,both,1974.3.1,2623010700
S020001036,35.18174887,129.112111,elementary,public,,both,1986.10.20,2647010200
S020001235,35.19589784,128.89597759999998,elementary,public,,both,1923.10.11,2644010500
S020001237,35.15578093,128.9882794,elementary,public,,both,1975.3.1,2653010500
S020001238,35.15966251,128.9860064,elementary,public,,both,1982.3.25,2653010400
S020001239,35.20002644,128.9934308,elementary,public,,both,1985.1.26,2632010500
S020001240,35.20325207,129.0010425,elementary,public,,both,1907.10.15,2632010500
S020001241,35.13775929,128.9929406,elementary,public,,both,1992.3.1,2653010700
S020001242,35.26147051,129.0171891,elementary,public,,both,1994.11.11,2632010100
S020001243,35.26558732,129.019856,elementary,public,,both,1994.11.11,2632010100
S020001244,35.1148435,128.88587379999998,elementary,public,,both,1946.9.30,2644011100
