"user_id","birthday","gender","photo_count","profile_score","profile_tier","bio","characters","height","body_type","blood_type","education","school","job","company","religion","smoking","drinking","region","state","locality","longitude","latitude","current_region","language","is_out","is_deactivated","is_blocked","phone_number","facebook_email_address","account_created_at","is_confirm","confirm_admin_id","admin_confirmed_at","rating_completed_at","sign_up_completed","stage","stage_updated_at","last_activity_at"
1913522,"1987-02-09","F",6,NULL,NULL,NULL,NULL,175,"BF02",NULL,"UE03",NULL,3,NULL,"UR01","SM02","DR00","US","KS","",-101.2080,39.1993,"NG","en","Y","N",NULL,NULL,NULL,"2019-03-11 20:16:20",NULL,NULL,NULL,NULL,"N","Review","2019-03-11 20:39:23","2019-03-11 20:16:22"
1913524,"2000-10-06","F",6,80.90,"Diamond",NULL,NULL,163,"BF01",NULL,"UE06",NULL,4,NULL,"UR06","SM02","DR02","IN","WB","Durgapur",87.3119,23.5204,"IN","en","N","N",NULL,+9194,NULL,"2019-03-11 20:20:17","Y",43,"2019-03-11 20:25:56","2019-03-11 20:40:02","Y",NULL,"2019-03-11 20:42:58","2019-03-11 20:45:15"
1913525,"1998-09-26","F",6,71.97,"Diamond",NULL,"UC15|UC08|UC20",157,"BF04",NULL,"UE01",NULL,8,NULL,"UR00","SM02","DR01","US","AL","Leeds",-86.5690,33.5457,"US","en","N","N",NULL,NULL,"hotmail.com","2019-03-11 20:20:40","Y",43,"2019-03-11 20:44:54","2019-03-11 20:55:03","Y",NULL,"2019-03-11 20:55:35","2019-03-13 01:10:43"
1913530,"1988-08-02","F",5,80.36,"Diamond","Born and raised in Michigan on a farm in middle of no where. Once a country girl always a country girl. joined the army at 17 after graduation and ended up down south. Here I still am now 30 ,mother to 4 kick ass, straight A , kids.  love anything out doors except the bugs here and the fear of being eaten by a gator or shark. im.loud outgoing opinionated blunt and have tats.","UC19|UC04|UC15",160,"BF02","A","UE03",NULL,2,NULL,"UR01","SM00","DR00","US","GA","Rincon",-81.2099,32.2971,"US","en","Y","N",NULL,+1912,NULL,"2019-03-11 20:25:13","Y",43,"2019-03-11 20:33:22","2019-03-11 20:45:04","Y",NULL,"2019-03-11 20:45:45","2019-03-11 20:55:29"
1913551,"1989-11-27","F",6,67.72,"Diamond",NULL,NULL,163,"BF02",NULL,"UE03",NULL,"<job>academic advising</job>",NULL,"UR99","SM02","DR01","US","Oklahoma","Tulsa",-95.9928,36.1540,"US","en","N","N",NULL,NULL,"","2019-03-11 20:35:45","Y",43,"2019-03-11 20:40:36","2019-03-11 20:55:03","Y",NULL,"2019-03-11 21:01:00","2019-03-11 21:02:02"
1913555,"2000-08-22","F",3,NULL,NULL,NULL,NULL,157,"BF02",NULL,"UE01",NULL,7,NULL,"UR00","SM01","DR01","US","CT","New Haven",-72.8921,41.2992,"US","en","N","N",NULL,+1203,NULL,"2019-03-11 20:39:36",NULL,NULL,NULL,NULL,"N","ProfileEdit","2019-03-11 20:43:28","2019-03-11 20:39:38"
1913556,"2000-04-21","F",2,44.62,"Silver",NULL,NULL,160,"BF04",NULL,"UE02",NULL,7,NULL,"UR01","SM02","DR02","US","OH","Bucyrus",-82.9755,40.8084,"US","en","N","N",NULL,+1567,NULL,"2019-03-11 20:39:52","Y",43,"2019-03-11 20:44:14","2019-03-11 20:55:03","Y",NULL,"2019-03-11 20:59:00","2019-03-11 20:59:02"
1913557,"1999-11-28","F",5,NULL,NULL,NULL,NULL,160,"BF03",NULL,"UE01",NULL,1,NULL,"UR99","SM00","DR01","US","FL","Jacksonville",-81.6557,30.3322,"US","en","Y","N",NULL,NULL,"gmail.com","2019-03-11 20:40:04",NULL,NULL,NULL,NULL,"N","Review","2019-03-11 20:41:59","2019-03-11 20:40:06"
1913564,"1999-06-06","F",2,NULL,NULL,NULL,NULL,160,"BF01",NULL,"UE06",NULL,1,NULL,"UR00","SM00","DR01","US","MS","Horn Lake",-90.0423,34.9494,"US","en","N","N",NULL,+1901,NULL,"2019-03-11 20:43:56",NULL,NULL,NULL,NULL,"N","ProfileEdit","2019-03-11 20:48:48","2019-03-11 20:43:58"
1913576,"1998-02-06","F",3,NULL,NULL,NULL,NULL,163,"BF02",NULL,"UE06",NULL,1,NULL,"UR01","SM01","DR01","KR","","서울특별시",126.9780,37.5665,"RU","ko","N","N",NULL,+1562,NULL,"2019-03-11 20:50:26",NULL,NULL,NULL,NULL,"N","ProfileEdit","2019-03-11 20:53:28","2019-03-11 20:52:45"
1913577,"1996-10-18","F",4,73.55,"Diamond",NULL,NULL,167,"BF02",NULL,"UE03",NULL,1,NULL,"UR00","SM02","DR01","US","Texas","Austin",-97.7431,30.2672,"US","en","Y","N",NULL,NULL,"gmail.com","2019-03-11 20:51:24","Y",43,"2019-03-11 20:58:58","2019-03-11 21:10:03","Y",NULL,"2019-03-11 21:52:54","2019-03-13 02:03:53"
1913581,"2000-02-29","F",2,47.14,"Silver",NULL,NULL,180,"BF02",NULL,"UE01",NULL,3,NULL,"UR00","SM02","DR01","US","TX","Amarillo",-101.9050,35.2204,"US","en","N","N",NULL,NULL,"gm","2019-03-11 20:54:41","Y",43,"2019-03-11 21:01:08","2019-03-11 21:15:04","N","Review","2019-03-11 21:00:12","2019-03-11 20:58:59"
1913584,"1996-08-01","F",4,NULL,NULL,NULL,NULL,163,"BF02",NULL,"UE06",NULL,5,NULL,"UR00","SM02","DR02","KR","","서울특별시",126.9780,37.5665,"RU","ko","N","N",NULL,+1913,NULL,"2019-03-11 20:59:38",NULL,NULL,NULL,NULL,"N","ProfileEdit","2019-03-11 21:22:30","2019-03-11 21:03:40"
1913595,"1993-08-29","F",3,86.27,"Diamond",NULL,NULL,163,"BF01",NULL,"UE02",NULL,6,NULL,"UR00","SM02","DR02","KR","경기도","의정부시",127.0961,37.7442,"KR","ko","Y","N",NULL,+8210,NULL,"2019-03-11 21:12:07","Y",43,"2019-03-11 21:22:38","2019-03-11 21:27:01","Y",NULL,"2019-03-11 21:28:00","2019-03-12 03:35:39"
1913602,"2000-05-25","F",3,NULL,NULL,NULL,NULL,163,"BF04",NULL,"UE01",NULL,262,NULL,"UR00","SM01","DR01","US","MO","St. Louis",-90.2126,38.6357,"US","en","N","N",NULL,+1314,NULL,"2019-03-11 21:19:22",NULL,NULL,NULL,NULL,"N","ProfileEdit","2019-03-11 21:45:59","2019-03-11 21:19:24"
1913605,"1994-02-21","F",5,63.37,"Gold",NULL,NULL,152,"BF05",NULL,"UE06",NULL,8,NULL,"UR00","SM00","DR01","US","California","West Covina",-117.9390,34.0686,"US","en","Y","N",NULL,NULL,"yahoo.c","2019-03-11 21:20:47","Y",43,"2019-03-11 21:26:28","2019-03-11 21:40:03","Y",NULL,"2019-03-11 21:40:13","2019-03-11 21:44:55"
1913606,"1993-12-22","F",6,70.21,"Diamond",NULL,NULL,178,"BF03",NULL,"UE03",NULL,7,NULL,"UR00","SM02","DR01","US","WI","Eau Claire",-91.4977,44.7996,"US","en","N","N",NULL,NULL,"gmail.c","2019-03-11 21:21:04","Y",43,"2019-03-11 21:29:52","2019-03-11 21:40:03","Y",NULL,"2019-03-11 21:42:56","2019-03-12 00:04:02"
1913609,"1999-05-25","F",6,NULL,NULL,NULL,NULL,157,"BF02",NULL,"UE06",NULL,5,NULL,"UR00","SM00","DR00","US","KY","Kirksey",-88.3945,36.6994,"US","en","N","N",NULL,NULL,"mail.","2019-03-11 21:25:38",NULL,NULL,NULL,NULL,"N","ProfileEdit","2019-03-11 22:11:06","2019-03-11 21:25:44"
1913611,"1993-10-03","F",2,58.38,"Gold",NULL,NULL,163,"BF02",NULL,"UE03",NULL,8,NULL,"UR00","SM02","DR01","KR","","서울특별시",126.9780,37.5665,"PL","ko","Y","N",NULL,+4850,NULL,"2019-03-11 21:26:56","Y",43,"2019-03-11 21:38:18","2019-03-11 21:41:32","Y",NULL,"2019-03-11 21:41:38","2019-03-12 18:25:43"
1913612,"1999-05-18","F",4,NULL,NULL,NULL,NULL,150,"BF05",NULL,"UE01",NULL,"<job>prep cook and dishwasher</job>",NULL,"UR99","SM02","DR00","US","MI","",-84.0087,42.4812,"US","en","Y","N",NULL,NULL,NULL,"2019-03-11 21:27:40",NULL,NULL,NULL,NULL,"N","Review","2019-03-11 21:33:07","2019-03-11 21:27:42"
1913620,"1993-06-04","F",4,68.39,"Diamond",NULL,NULL,157,"BF02",NULL,"UE03",NULL,6,NULL,"UR01","SM02","DR01","KR","","서울특별시",126.9803,37.4718,"KR","ko","Y","N",NULL,+8210,"naver.com","2019-03-11 21:33:17","Y",43,"2019-03-11 21:38:33","2019-03-11 21:41:57","Y",NULL,"2019-03-11 21:43:09","2019-03-12 01:52:32"
1913624,"1982-11-11","F",3,51.93,"Gold",NULL,NULL,158,"BF04",NULL,"UE02",NULL,8,NULL,"UR01","SM02","DR02","KR","","서울특별시",127.0535,37.4824,"KR","ko","N","N",NULL,NULL,NULL,"2019-03-11 21:42:32","Y",43,"2019-03-11 21:47:39","2019-03-11 21:52:43","Y",NULL,"2019-03-11 21:55:50","2019-03-12 17:53:28"
1913628,"1999-09-13","F",3,54.00,"Gold",NULL,"UC16|UC09|UC01",160,"BF04",NULL,"UE03",NULL,7,NULL,"UR00","SM02","DR01","US","Hawaii","Honolulu",-157.8583,21.3069,"US","en","N","N",NULL,+1808,NULL,"2019-03-11 21:43:29","Y",43,"2019-03-11 21:52:01","2019-03-11 22:05:03","Y",NULL,"2019-03-11 22:20:17","2019-03-15 01:23:37"
1913633,"2000-07-17","F",0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"",NULL,NULL,NULL,"","",NULL,NULL,"US","en","N","N",NULL,+1404,NULL,"2019-03-11 21:47:30",NULL,NULL,NULL,NULL,"N","Nickname","2019-03-11 21:48:19","2019-03-11 21:47:32"
1913641,"1979-08-16","F",2,73.23,"Diamond",NULL,NULL,160,"BF02",NULL,"UE06",NULL,4,NULL,"UR02","SM02","DR01","KR","경상북도","경산시",128.7415,35.8251,"KR","ko","N","N",NULL,+8210,NULL,"2019-03-11 21:52:41","Y",39,"2019-03-11 22:13:58","2019-03-11 22:20:15","Y",NULL,"2019-03-11 22:23:05","2019-03-15 09:51:53"
1913650,"1997-08-01","F",5,83.60,"Diamond",NULL,NULL,165,"BF02",NULL,"UE03",NULL,7,NULL,"UR03","SM01","DR01","US","CA","Los Angeles",-118.2437,34.0522,"PH","en","N","N",NULL,+1980,NULL,"2019-03-11 22:04:28","Y",39,"2019-03-11 22:17:12","2019-03-11 22:30:03","Y",NULL,"2019-03-11 22:38:46","2019-03-15 04:34:41"
1913656,"2000-06-16","F",3,78.74,"Diamond",NULL,NULL,170,"BF00",NULL,"UE03",NULL,7,NULL,"UR01","SM02","DR01","US","","New York",-74.0060,40.7128,"US","en","Y","N",NULL,+1646,NULL,"2019-03-11 22:09:42","Y",39,"2019-03-11 22:15:08","2019-03-11 22:30:03","Y",NULL,"2019-03-11 22:48:40","2019-03-11 22:49:27"
1913686,"1991-06-18","F",3,79.28,"Diamond",NULL,"UC08|UC01|UC02",158,"BF02","AB","UE01","",8,NULL,"UR00","SM02","DR01","KR","","부산광역시",129.0756,35.1796,"KR","ko","Y","N",NULL,+8210,NULL,"2019-03-11 22:37:35","Y",39,"2019-03-11 22:40:52","2019-03-11 22:42:41","Y",NULL,"2019-03-11 22:48:04","2019-03-12 00:40:29"
1913693,"2000-08-15","F",2,39.54,"Silver",NULL,NULL,157,"BF04",NULL,"UE01",NULL,1,NULL,"UR01","SM01","DR02","US","KS","Gardner",-94.9268,38.7864,"US","en","N","N",NULL,+1913,NULL,"2019-03-11 22:47:57","Y",39,"2019-03-11 22:51:52","2019-03-11 23:05:03","Y",NULL,"2019-03-12 00:43:20","2019-03-13 01:39:39"
1913702,"1989-06-10","F",3,61.49,"Gold",NULL,NULL,165,"BF01",NULL,"UE03",NULL,8,NULL,"UR00","SM02","DR00","KR","","서울특별시",127.0210,37.5109,"KR","ko","N","N",NULL,+8210,NULL,"2019-03-11 23:01:08","Y",39,"2019-03-11 23:03:50","2019-03-11 23:05:15","Y",NULL,"2019-03-11 23:09:01","2019-03-12 14:07:38"
1913709,"2000-01-01","F",3,69.29,"Diamond","Hello ^^","UC06|UC09|UC05",163,"BF03",NULL,"UE03",NULL,7,NULL,"UR05","SM02","DR02","US","FL","Miami",-80.1918,25.7617,"US","en","N","N",NULL,NULL,"yahoo.com","2019-03-11 23:03:28","Y",39,"2019-03-11 23:07:17","2019-03-11 23:20:03","Y",NULL,"2019-03-11 23:21:28","2019-03-15 08:09:12"
1913712,"1995-11-10","F",6,41.16,"Silver","just ask
no hook ups 
no one night stands
no nudes","UC04|UC13|UC15",175,"BF05",NULL,"UE03","empire beauty school",8,"home health star","UR01","SM02","DR01","US","MN","Minneapolis",-93.2585,44.9580,"US","en","N","N",NULL,+1651,NULL,"2019-03-11 23:06:16","Y",39,"2019-03-11 23:14:24","2019-03-11 23:25:02","Y",NULL,"2019-03-11 23:25:23","2019-03-13 04:04:55"
1913717,"1995-06-12","F",6,60.81,"Gold",NULL,"UC04|UC08|UC02",173,"BF05","B","UE01",NULL,"<job>간호조무사</job>","병동,3교대","UR02","SM02","DR01","KR","","부산광역시",129.0756,35.1796,"KR","ko","N","N",NULL,+8210,NULL,"2019-03-11 23:09:28","Y",39,"2019-03-11 23:14:28","2019-03-11 23:16:19","Y",NULL,"2019-03-11 23:19:25","2019-03-15 12:05:06"
1913720,"1998-12-08","F",2,50.38,"Gold",NULL,NULL,157,"BF03",NULL,"UE03",NULL,1,NULL,"UR01","SM02","DR02","US","WA","Shoreline",-122.3069,47.7747,"US","en","Y","N",NULL,+1206,NULL,"2019-03-11 23:11:51","Y",39,"2019-03-11 23:17:19","2019-03-11 23:30:03","Y",NULL,"2019-03-11 23:34:15","2019-03-11 23:36:01"
1913725,"1992-10-06","F",6,72.91,"Diamond",NULL,"UC15|UC01",167,"BF02","A","UE03",NULL,297,NULL,"UR00","SM02","DR00","KR","","인천광역시",126.7052,37.4563,"KR","ko","Y","N",NULL,+8210,"naver.com","2019-03-11 23:17:44","Y",39,"2019-03-11 23:22:10","2019-03-11 23:23:39","Y",NULL,"2019-03-11 23:23:47","2019-03-14 03:55:48"
1913733,"1999-06-17","F",2,NULL,NULL,NULL,NULL,152,"BF02",NULL,"UE06",NULL,1,NULL,"UR99","SM02","DR01","US","MS","Brandon",-89.9859,32.2732,"US","en","N","N",NULL,+1601,NULL,"2019-03-11 23:23:27",NULL,NULL,NULL,NULL,"N","ProfileEdit","2019-03-11 23:29:28","2019-03-11 23:28:50"
1913741,"2000-11-17","F",6,NULL,NULL,NULL,NULL,160,"BF02",NULL,"UE01",NULL,1,NULL,"UR01","SM02","DR02","US","Oklahoma","Muldrow",-94.5988,35.4062,"US","en","Y","N",NULL,NULL,"gmail.","2019-03-11 23:28:29",NULL,NULL,NULL,NULL,"N","Review","2019-03-11 23:32:15","2019-03-11 23:28:33"
1913747,"1996-09-04","F",3,NULL,NULL,NULL,NULL,163,"BF01",NULL,"UE06",NULL,4,NULL,"UR00","SM02","DR01","KR","","부산광역시",129.0756,35.1796,"RU","ko","N","N",NULL,+1586,NULL,"2019-03-11 23:32:37",NULL,NULL,NULL,NULL,"N","ProfileEdit","2019-03-11 23:35:03","2019-03-11 23:32:38"
1913760,"1984-07-28","F",6,63.87,"Gold",NULL,NULL,183,"BF04",NULL,"UE03",NULL,24,NULL,"UR03","SM02","DR01","US","TX","Austin",-97.8208,30.1815,"US","en","N","N",NULL,NULL,"hotmail.co","2019-03-11 23:42:35","Y",39,"2019-03-11 23:56:14","2019-03-12 00:10:03","Y",NULL,"2019-03-12 00:21:06","2019-03-12 13:40:46"
1913764,"1993-04-14","F",5,NULL,NULL,NULL,NULL,140,"BF02",NULL,"UE04",NULL,5,NULL,"UR01","SM02","DR02","US","KS","",-101.7929,37.8804,"NG","en","Y","N",NULL,NULL,NULL,"2019-03-11 23:45:14",NULL,NULL,NULL,NULL,"N","Review","2019-03-12 08:23:13","2019-03-12 08:22:39"
1913770,"1990-02-10","F",4,90.76,"Diamond",NULL,NULL,166,"BF02",NULL,"UE03",NULL,129,NULL,"UR00","SM02","DR01","KR","","서울특별시",126.9780,37.5665,"KR","ko","N","N",NULL,+8210,NULL,"2019-03-11 23:49:02","Y",39,"2019-03-11 23:56:19","2019-03-11 23:57:45","Y",NULL,"2019-03-12 00:35:36","2019-03-15 12:42:23"
1913771,"1995-01-06","F",3,64.16,"Gold",NULL,NULL,157,"BF04",NULL,"UE04",NULL,3,NULL,"UR03","SM02","DR01","PH","NCR","Manila",120.9842,14.5995,"PH","en","N","N",NULL,+6396,NULL,"2019-03-11 23:49:14","Y",39,"2019-03-11 23:52:01","2019-03-12 00:05:03","Y",NULL,"2019-03-12 00:07:01","2019-03-12 00:07:03"
1913779,"1997-02-20","F",4,66.41,"Diamond","ask about my prices ","UC15",157,"BF02",NULL,"UE03","",7,"","UR03","SM00","DR01","US","","Maine",-67.9236,46.8200,NULL,"en","N","N",NULL,+1469,NULL,"2019-03-11 23:52:00","Y",39,"2019-03-11 23:57:16","2019-03-12 00:10:03","N","Review","2019-03-11 23:56:49","2019-03-11 23:52:02"
1913780,"1994-04-06","F",3,40.40,"Silver",NULL,NULL,168,"BF05",NULL,"UE02",NULL,19,NULL,"UR01","SM02","DR01","US","GA","Marietta",-84.5499,33.9526,"US","en","N","N",NULL,+1904,NULL,"2019-03-11 23:52:22","Y",39,"2019-03-12 00:05:17","2019-03-12 00:20:03","Y",NULL,"2019-03-12 00:22:40","2019-03-12 09:45:23"
1913785,"2000-07-06","F",6,67.40,"Diamond","no, im not 16. im 18 (:","UC01|UC04|UC06",165,"BF01",NULL,"UE01",NULL,7,NULL,"UR00","SM01","DR01","US","TX","Lubbock",-101.8552,33.5779,"US","en","N","N",NULL,+1806,NULL,"2019-03-11 23:57:14","Y",39,"2019-03-12 00:05:26","2019-03-12 00:20:03","Y",NULL,"2019-03-12 00:50:26","2019-03-14 06:06:42"
1913789,"1997-07-16","F",4,79.60,"Diamond",NULL,NULL,165,"BF02",NULL,"UE01",NULL,292,NULL,"UR00","SM01","DR01","US","MN","Orono",-93.5710,44.9570,"US","en","N","N",NULL,NULL,"ymail.c","2019-03-11 23:57:49","Y",39,"2019-03-12 00:02:03","2019-03-12 00:15:04","N","Review","2019-03-12 00:01:07","2019-03-12 00:01:17"
1913791,"1997-02-02","F",3,64.64,"Gold",NULL,"UC02",172,"BF00","A","UE02",NULL,7,NULL,"UR00","SM02","DR01","KR","","부산광역시",129.0756,35.1796,"KR","ko","Y","N",NULL,+8210,NULL,"2019-03-11 23:58:27","Y",39,"2019-03-12 00:05:24","2019-03-12 00:08:06","Y",NULL,"2019-03-12 00:08:14","2019-03-12 00:53:32"
1913793,"1996-05-21","F",0,NULL,NULL,NULL,NULL,157,"BF04",NULL,NULL,NULL,NULL,NULL,"",NULL,NULL,"US","North Carolina","Bessemer City",-81.2840,35.2849,"US","en","N","N",NULL,+1980,NULL,"2019-03-11 23:59:30",NULL,NULL,NULL,NULL,"N","Education","2019-03-12 00:21:17","2019-03-12 00:20:47"
1913794,"1998-08-05","F",6,72.32,"Diamond",NULL,NULL,155,"BF02",NULL,"UE03",NULL,7,NULL,"UR03","SM02","DR01","US","California","Los Angeles",-118.2437,34.0522,"US","en","Y","N",NULL,+1818,NULL,"2019-03-11 23:59:59","Y",39,"2019-03-12 00:05:20","2019-03-12 00:20:03","Y",NULL,"2019-03-12 00:20:12","2019-03-13 11:24:59"
1913800,"2000-06-23","F",6,55.16,"Gold","I cant show you the world but I can show you my cat ","UC08|UC06|UC16",155,"BF05",NULL,"UE01",NULL,355,"","UR00","SM00","DR01","US","MT","Wolf Point",-105.6486,48.0894,"US","en","N","N",NULL,+1406,NULL,"2019-03-12 00:01:24","Y",39,"2019-03-12 00:08:23","2019-03-12 00:20:03","Y",NULL,"2019-03-12 01:35:07","2019-03-14 21:01:12"
1913802,"1997-01-04","F",3,75.09,"Diamond",NULL,NULL,157,"BF02",NULL,"UE06",NULL,1,NULL,"UR00","SM02","DR02","KR","","서울특별시",126.9780,37.5665,"RU","ko","N","N","Y",+1435,NULL,"2019-03-12 00:03:04","Y",39,"2019-03-12 00:05:44","2019-03-12 00:08:13","Y",NULL,"2019-03-12 00:08:23","2019-03-12 12:04:33"
1913805,"2000-08-15","F",2,48.62,"Silver",NULL,NULL,160,"BF01",NULL,"UE01",NULL,7,NULL,"UR00","SM02","DR02","KR","","Seúl",126.9780,37.5665,"PE","es","N","N",NULL,+5195,NULL,"2019-03-12 00:05:50","Y",39,"2019-03-15 01:43:18","2019-03-15 01:55:02","Y",NULL,"2019-03-15 01:56:18","2019-03-15 11:56:23"
1913810,"1999-06-11","F",5,86.78,"Diamond",NULL,NULL,160,"BF00",NULL,NULL,NULL,1,NULL,"UR01","SM02","DR01","US","TX","오스틴",-97.7406,30.2863,"US","ko","Y","N",NULL,NULL,"juneisthebestmonthev","2019-03-12 00:07:37","Y",39,"2019-03-12 00:11:14","2019-03-12 00:25:03","Y",NULL,"2019-03-12 00:28:27","2019-03-12 00:30:54"
1913811,"1994-07-11","F",3,42.08,"Silver",NULL,"UC15|UC04|UC05",163,"BF02",NULL,"UE01",NULL,1,NULL,"UR00","SM02","DR01","US","SD","Sioux Falls",-96.6961,43.5451,"US","en","N","N",NULL,NULL,"gmail.c","2019-03-12 00:07:59","Y",39,"2019-03-12 00:16:13","2019-03-12 00:30:03","Y",NULL,"2019-03-12 00:38:46","2019-03-14 02:13:24"
1913815,"1987-04-04","F",2,51.48,"Gold","Hi, I am Katrina. I came here to meet new people ans hopefully fund something exciting to do. I welcome locals and travelers to contact me and hope we hit it off.","UC04|UC01|UC02",180,"BF04",NULL,"UE03","USF",4,"Catering","UR99","SM02","DR01","US","FL","Winter Garden",-81.5651,28.5897,"US","en","Y","N",NULL,+1407,NULL,"2019-03-12 00:11:18","Y",39,"2019-03-12 00:16:25","2019-03-12 00:30:03","Y",NULL,"2019-03-12 00:31:20","2019-03-12 02:38:30"
1913822,"2000-08-11","F",3,54.03,"Gold",NULL,NULL,165,"BF02",NULL,"UE03",NULL,7,NULL,"UR00","SM02","DR02","US","TX","San Marcos",-97.9438,29.8870,"US","en","N","N",NULL,+1512,NULL,"2019-03-12 00:13:34","Y",39,"2019-03-12 00:20:21","2019-03-12 00:35:02","Y",NULL,"2019-03-12 00:41:14","2019-03-12 01:26:43"
1913824,"1991-02-10","F",5,82.57,"Diamond",NULL,"UC06|UC09|UC16",170,"BF04",NULL,"UE01",NULL,4,NULL,"UR00","SM02","DR01","US","CA","Fullerton",-117.9601,33.8601,"US","en","Y","N",NULL,+1562,NULL,"2019-03-12 00:14:46","Y",39,"2019-03-12 02:25:10","2019-03-12 02:39:39","Y",NULL,"2019-03-12 04:38:44","2019-03-12 04:44:30"
1913826,"1997-09-16","F",4,80.03,"Diamond",NULL,"UC06|UC04|UC16",165,"BF04",NULL,NULL,NULL,7,NULL,"UR99","SM02","DR01","US","Arizona","San Tan Valley",-111.5468,33.1773,"US","en","Y","N",NULL,+1760,NULL,"2019-03-12 00:16:44","Y",39,"2019-03-12 00:23:45","2019-03-12 00:35:02","Y",NULL,"2019-03-12 00:35:06","2019-03-12 00:59:49"
1913833,"1997-05-05","F",5,49.73,"Silver",NULL,NULL,166,"BF04",NULL,"UE06",NULL,7,NULL,"UR02","SM01","DR01","KR","","서울특별시",126.9780,37.5665,"AR","ko","N","N",NULL,NULL,"live.com","2019-03-12 00:23:25","Y",35,"2019-03-13 16:37:25","2019-03-13 16:50:03","Y",NULL,"2019-03-14 00:11:00","2019-03-15 03:29:43"
1913837,"2000-11-07","F",5,62.00,"Gold","I’m 18, I graduate high school in two months, I’m fun, outgoing, and I love to sing and dance","UC13|UC06|UC09",163,"BF03","O","UE01","Geneva High School",7,"Nowhere","UR99","SM02","DR01","US","Alabama","Geneva",-85.8638,31.0330,"US","en","N","N",NULL,+1334,NULL,"2019-03-12 00:25:38","Y",39,"2019-03-12 00:31:10","2019-03-12 00:50:03","Y",NULL,"2019-03-12 00:52:09","2019-03-13 12:03:54"
1913850,"1991-11-22","F",6,62.70,"Gold","안녕하세요 이성교제를 하고 싶어서 글램을 시작했어요우리한번 알아가 볼까요?!?","UC13",160,"BF05","AB","UE02",NULL,129,NULL,"UR01","SM02","DR01","KR","","서울특별시",126.9780,37.5665,"KR","ko","N","N",NULL,+8210,NULL,"2019-03-12 00:31:17","Y",39,"2019-03-12 00:42:15","2019-03-12 00:43:35","Y",NULL,"2019-03-12 00:53:34","2019-03-15 11:51:59"
1913860,"1987-03-14","F",6,75.96,"Diamond","일과 만남의 밸런스를 중요하게 생각합니다.","UC10|UC01|UC15",165,"BF02",NULL,"UE02",NULL,330,NULL,"UR00","SM02","DR01","KR","경상남도","진주시",128.1076,35.1800,"KR","ko","N","N",NULL,+8210,NULL,"2019-03-12 00:39:54","Y",39,"2019-03-12 00:47:20","2019-03-12 00:48:57","Y",NULL,"2019-03-12 00:52:53","2019-03-15 10:26:45"
1913861,"1996-07-12","F",3,65.53,"Diamond",NULL,"UC08",155,"BF02","B","UE02",NULL,7,"알바","UR00","SM01","DR01","KR","","광주광역시",126.8526,35.1595,"KR","ko","N","N",NULL,+8210,NULL,"2019-03-12 00:40:24","Y",39,"2019-03-12 00:44:27","2019-03-12 00:46:36","Y",NULL,"2019-03-12 00:50:27","2019-03-14 16:45:01"
1913863,NULL,"F",0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"",NULL,NULL,NULL,"","",NULL,NULL,"US","en","N","N",NULL,+1602,NULL,"2019-03-12 00:40:51",NULL,NULL,NULL,NULL,"N","Birthday","2019-03-12 00:41:14","2019-03-12 00:40:53"
1913870,"1994-08-30","F",2,73.88,"Diamond",NULL,NULL,175,"BF05",NULL,"UE01",NULL,54,NULL,"UR03","SM02","DR01","MY","Sabah","Keningau",116.1567,5.3374,"MY","en","Y","N",NULL,NULL,"yaho","2019-03-12 00:44:34","Y",39,"2019-03-12 00:50:16","2019-03-12 01:05:03","Y",NULL,"2019-03-12 01:07:32","2019-03-12 02:24:29"
1913871,"2000-01-07","F",4,53.44,"Gold",NULL,"UC04|UC06|UC00",163,"BF05",NULL,"UE01","Forest Grove High School",7,NULL,"UR00","SM02","DR02","US","OR","Forest Grove",-123.0790,45.5178,"US","en","N","N",NULL,+1503,NULL,"2019-03-12 00:44:58","Y",39,"2019-03-12 00:51:53","2019-03-12 01:05:03","Y",NULL,"2019-03-12 01:06:23","2019-03-15 00:40:39"
1913879,"1994-12-28","F",5,75.36,"Diamond",NULL,"UC08|UC09|UC04",168,"BF02",NULL,"UE03",NULL,242,"","UR03","SM02","DR01","KR","","서울특별시",126.9780,37.5665,"KR","ko","N","N",NULL,+8210,NULL,"2019-03-12 00:50:01","Y",39,"2019-03-12 00:53:51","2019-03-12 00:55:14","Y",NULL,"2019-03-12 00:55:23","2019-03-15 12:31:44"
1913895,"1999-07-15","F",2,64.34,"Gold",NULL,"UC16|UC06|UC18",173,"BF01",NULL,"UE03",NULL,34,NULL,"UR01","SM02","DR02","US","VA","Lynchburg",-79.1422,37.4138,"US","en","N","N",NULL,+1757,NULL,"2019-03-12 00:58:55","Y",39,"2019-03-12 01:05:42","2019-03-12 01:16:20","Y",NULL,"2019-03-12 01:16:43","2019-03-12 01:17:54"
1913896,"2000-01-26","F",2,68.51,"Diamond",NULL,NULL,157,"BF03",NULL,"UE01",NULL,7,NULL,"UR03","SM02","DR02","US","Texas","Four Corners",-95.6642,29.6768,"US","en","N","N",NULL,+1832,NULL,"2019-03-12 00:59:16","Y",39,"2019-03-12 01:05:50","2019-03-12 01:16:20","Y",NULL,"2019-03-12 12:25:47","2019-03-15 06:13:04"
